"","Review","label"
"1672","I LOVE the Echo. I have two Echos and a Gen 2 Echo Dot.","Positive"
"1673","-Music...works best if you opt for Amazon Prime. Only wish I could use all my iTunes music. But well worth having Prime, if you like different genres of music for different moods.","Positive"
"1674","Let me start by saying that I'm not an audiophile. Until I got the Echo, I mostly listened to music in the car, and even then it's just the radio on a stock audio system. I've actually found the idea of listening to music at home a bit tedious. I didn't like the small speakers that came with iPhone docks (or the price of good ones), and managing playlists on my Mac was annoying. I really didn't want to go to my computer to play music, and even if I did, it only played from the speakers on my computer, which wasn't in an optimal location.","Positive"
"1675","My mom got an Echo and asked me to set it up for her. I liked it, so I got one for myself. I'm hooked! The Echo has brought music back into my life.","Positive"
"1676","I have an echo in the den, the living room, and the bedroom. The Dot allows me to use a Bluetooth speaker I can take into the bathroom when I shower, or the backyard. I bought a battery for one of the big Echos so I can bring that into the kitchen when I cook. I have music everywhere now. I fire up music whenever I'm not watching TV.","Positive"
"1677","My experience trying to find a good Bluetooth speaker for the Dot has made me realize that the speaker on the full-sized unit is actually very good for the price. I bought and returned several Bluetooth speakers that cost from $60 to $200. I settled on the UE Boom 2 for about $180. The mid-range is better than the Echo's, but overall I think the Echo's sound is better than any of the Bluetooth speakers I've bought.","Positive"
"1678","I've discovered a lot of new music and I'm loving the easy access to Pandora and Amazon Music. This has literally been a life-changer for me.","Positive"
"1679","My only issues (and the reason for 4 starts instead of 5) are: 1) Alexa doesn't hear me very well when music is playing. It was a lot better when I first got my Echo in July. Now I often have to get right up to the Echo and say the wake word. It's a bit frustrating. I hope they fix this with an update soon. 2) I don't understand why the app and the spoken commands only allow you to set the volume from 1-10 (10 steps) while the volume controls on the Echo itself has something like 30 steps. Sometimes volume 4 is too soft while volume 5 is too loud, which isn't the case when you have the 30 steps that are physically available on the unit. This just seems like an odd discrepancy","Positive"
"1680","I also wanted to love this to replace my Logitech Squeezebox which was primarily used for internet radio and Pandora. The TuneIn Radio app constantly drops out and I have to resort to streaming on my computer. The fact that it also won't play the music stored on my computer (which the Squeezebox does) is a minus. Pandora works just fine so it's not a wifi issue but I'm guessing the TuneIn Radio app. Not at all happy. Maybe I'll just buy a new cord for my Squeezebox (which failed) and use it instead. Plus it's portable with the battery which the Echo isn't.","Positive"
"1681","The Echo has all the features that works great for my life style.","Positive"
"1682","Love this thing! Great speaker.. I pair it to my phone and play my music through it.  Great sound. Fun to throw questions at it like there's a little robot among us. Useful as a timer or alarm too.  Very cool!","Positive"
"1683","This is a great product. Love it.  There was a commercial for Blue Apron that played on my news feed two days ago...the first commercial I have heard in one year of service.  This Echo / Prime Membership is a service that I pay for.  Commercials are not acceptable here. If Amazon continues with this,  I will get rid of the Echo and the Prime Membership","Positive"
"1684","-You can use Alexa's voice order feature- but careful! This is too easy to shop yourself into a broke person. (But so much fun to do!)","Positive"
"1685","Great little gadget! Bought the Dot also. Very pleased!","Positive"
"1686","This is so nice.  We really like the range it has.  We can have it in the kitchen and hear it all over the house.  It is easy to operate.","Positive"
