"","Review","label"
"1000","I bought my Echo mostly so I could play Pandora with a decent spearker in my bedroom.  She's fabulous for that.  It's also fun to ask her various questions and have it answered correctly.  She'll also wake me up in the morning, which is nice.  She's super handy and just awesome for music play.  Her listening ability is top notch, much better than a phone, so you're not having to repeat yourself all the time.","Positive"
"1001","Just an amazing device.  Everyone needs one.","Positive"
"1002","This product does as advertised, kind of. The ad claims that she can hear you without having to shout, which is true, but not when music is playing. You can't really set a default music service, which leaves you having to mention 'Spotify' if you want to navigate through your Spotify playlist. It has a huge collection of international radio stations but won't help much with local weather or time-related reminders if you're outside the US, so don't buy this to travel with if you don't live in the states.","Positive"
"1003","Amazon, I'm sure it's easy to add international support for time and weather. You can delay all the other international features until you see fit.","Positive"
"1004","She's fantastic!!!","Positive"
"1005","Pros:  I enjoy controlling music with Alexa.  It's much easier and convenient than using my phone or computer since it is quite literally hands free.  I like getting weather and new briefings from NPR upon voice command.","Positive"
"1006","Cons:  Very limited as far as usefulness.  We don't have a lot of smart home integration, which may make Echo more useful for some.  Otherwise, most of the available apps suck, and Alexa's text to speech is pretty awful to listen to.  Too bad.  There is a lot of room to make fun and useful voice apps, but as of now we are nowhere near ""fun"" and barely reaching ""useful.""  Hopefully it isn't consuming too much energy (on all the time), or spying on my family.  If you ask Alexa, like most questions, she won't understand.","Positive"
"1007","Thanks for another great Amazon product","Positive"
"1008","Love it","Positive"
"1009","Love it!","Positive"
"1010","Conclusion:  I would not go out and recommend this product to my friends, though as a novelty it's kinda nice to have around.  Will be interesting to see if it becomes more useful as we add more smart devices that can be controlled by Alexa, and as app developers add more interesting content (double meaning there).","Positive"
"1011","worked great","Positive"
"1012","It used to work well for about 8 months. Out of the blue for the past 2 months both of my original Echo devices started controlling the Hue lights whenever they felt like. It takes a very long time to process a command and it might say ""device not responding"" and not do anything, or it might actually turn off, or dim, some, but not all, of the lights about 10 to 20 seconds later. And even some times it works just fine. I tried rediscovery and restarting everything from Echo to router to Hue bridge but nothing fixes the problem for good. Right after discovery it might work for half an hr but then it doesn't. I tried calling Amazon support but it was totally unhelpful. They have no clue other than saying reset this or that. The lady went off saying that if Alexa is more than 30 feet away from the device it might not be able to control it. I guess she has never heard of strong wifi signals or repeaters. Then she claimed that the Prime account holder was my wife and the device was registered under my account, as if a Prime account is needed for this function. I tried telling her that it was irrelevant as long as the devices were ""discovered"" on the ""profile"" being used but she got mad because I wasn't buying her nonsense and hung up on me. The fact is that it has some bugs that need to be addressed.  The Hue app works all the time on both Apple and Android devices. I suspect there is a problem with the way Alexa tries to communicate with the Hue Bridge. It might be the same story with other devices but I don't know since I don't have other.","Positive"
